,property_id,street,suburb,state,postcode,latitude,longitude,price,bedrooms,bathrooms,parking,property_type,carpark_flag,price_rent,coordinate,postcode_property_count
9265,16069503,107/801 whitehorse road,MONT ALBERT,VIC,3127,-37.81625,145.111069,$535 PER WEEK,2,1,2,Apartment / Unit / Flat,0,535.0,"[-37.81625, 145.111069]",59
9260,15083962,7 charles street,SURREY HILLS,VIC,3127,-37.8253632,145.1117,$1199 per week,4,2,4,House,0,1199.0,"[-37.8253632, 145.1117]",59
9273,16036140,1/5 montrose street,SURREY HILLS,VIC,3127,-37.822628,145.099426,$620,2,2,2,Apartment / Unit / Flat,0,620.0,"[-37.822628, 145.099426]",59
9255,16054250,12 wolseley close,MONT ALBERT,VIC,3127,-37.8196945,145.103561,$545pw/$2368pcm,3,1,1,House,0,545.0,"[-37.8196945, 145.103561]",59
9278,15999916,1/239 mont albert road,SURREY HILLS,VIC,3127,-37.819416,145.09108,$725.00,3,2,2,Townhouse,0,725.0,"[-37.819416, 145.09108]",59
9266,16067630,2/6 scheele street,SURREY HILLS,VIC,3127,-37.8158379,145.0982,$450.00 per week,2,1,1,Townhouse,0,450.0,"[-37.8158379, 145.0982]",59
9228,16042433,2/82 victoria crescent,MONT ALBERT,VIC,3127,-37.8141174,145.1109,$425 per week,2,1,1,House,0,425.0,"[-37.8141174, 145.1109]",59
9258,15963042,7/14-16 broughton road,SURREY HILLS,VIC,3127,-37.82827,145.103638,$560,3,2,1,Apartment / Unit / Flat,0,560.0,"[-37.82827, 145.103638]",59
9235,15945190,106/468 whitehorse road,SURREY HILLS,VIC,3127,-37.8147659,145.095154,$530 per week,2,2,1,Apartment / Unit / Flat,0,530.0,"[-37.8147659, 145.095154]",59
9234,15974418,1/1041 riversdale road,SURREY HILLS,VIC,3127,-37.83684,145.105423,$620.00,3,2,4,Apartment / Unit / Flat,0,620.0,"[-37.83684, 145.105423]",59
9264,16070938,65 broughton road,SURREY HILLS,VIC,3127,-37.83275,145.105026,$550.00,3,1,1,House,0,550.0,"[-37.83275, 145.105026]",59
9271,16044220,2/969 riversdale road,SURREY HILLS,VIC,3127,-37.835598,145.097549,$460.00,2,1,1,Apartment / Unit / Flat,0,460.0,"[-37.835598, 145.097549]",59
9239,15633726,11a elm street,SURREY HILLS,VIC,3127,-37.8333054,145.106079,$820,3,2,2,Townhouse,0,820.0,"[-37.8333054, 145.106079]",59
9238,15890923,973 riversdale road,SURREY HILLS,VIC,3127,-37.8357277,145.097961,$395 per week,2,1,1,Apartment / Unit / Flat,0,395.0,"[-37.8357277, 145.097961]",59
9259,15747615,3/81 victoria crescent,MONT ALBERT,VIC,3127,-37.81335,145.109436,"$520pw/$2,259pcm",2,1,1,Apartment / Unit / Flat,0,520.0,"[-37.81335, 145.109436]",59
9276,16018854,52 victoria crescent,MONT ALBERT,VIC,3127,-37.8137741,145.107559,$1500 pw,4,3,2,House,0,1500.0,"[-37.8137741, 145.107559]",59
9240,13268811,103/662 whitehorse road,MONT ALBERT,VIC,3127,-37.8159943,145.103928,$440 per week,2,1,1,Apartment / Unit / Flat,0,440.0,"[-37.8159943, 145.103928]",59
9248,16067497,2/969 riversdale road,SURREY HILLS,VIC,3127,-37.835598,145.097549,$460.00,2,1,1,Apartment / Unit / Flat,0,460.0,"[-37.835598, 145.097549]",59
9261,14567713,2/3 barton street,SURREY HILLS,VIC,3127,-37.82,145.099289,$650 per week,3,1,3,Townhouse,0,650.0,"[-37.82, 145.099289]",59
9226,16053066,746 whitehorse road,MONT ALBERT,VIC,3127,-37.8164139,145.1095,$695 Per Week,3,3,4,House,0,695.0,"[-37.8164139, 145.1095]",59
4509,16048784,1/4 camelia street,BOX HILL,VIC,3128,-37.81643,145.138,$800 Per week,4,3,2,Apartment / Unit / Flat,0,800.0,"[-37.81643, 145.138]",118
4551,15972863,4 kitchener street,BOX HILL SOUTH,VIC,3128,-37.830162,145.128082,$580 p.w.,4,2,2,House,0,580.0,"[-37.830162, 145.128082]",118
4524,15938028,2 kingswood rise,BOX HILL SOUTH,VIC,3128,-37.8340149,145.120453,$720.00,4,2,2,House,0,720.0,"[-37.8340149, 145.120453]",118
4527,15866934,3/77 albion road,BOX HILL,VIC,3128,-37.8247147,145.130661,$595 p.w.,3,2,1,Townhouse,0,595.0,"[-37.8247147, 145.130661]",118
4535,8431393,6 bruce street,BOX HILL,VIC,3128,-37.8167953,145.122269,APPLY NOW - From $200 per week,1,1,10,Studio,0,200.0,"[-37.8167953, 145.122269]",118
4564,16054834,364 station street,BOX HILL SOUTH,VIC,3128,-37.8319054,145.121445,$395 per week,2,1,1,House,0,395.0,"[-37.8319054, 145.121445]",118
4534,8431394,484 elgar road,BOX HILL,VIC,3128,-37.8133774,145.116074,APPLY NOW - From $180 per week,1,1,6,Apartment / Unit / Flat,0,180.0,"[-37.8133774, 145.116074]",118
4595,16079406,4/21 simpsons road,BOX HILL,VIC,3128,-37.8168373,145.133209,$450 per week,2,1,2,Townhouse,0,450.0,"[-37.8168373, 145.133209]",118
4584,16068329,3/14 alexander street,BOX HILL,VIC,3128,-37.82519,145.1205,$450,2,1,1,Apartment / Unit / Flat,0,450.0,"[-37.82519, 145.1205]",118
4552,15967086,1-36/5 rodgerson road,BOX HILL,VIC,3128,-37.8132477,145.116608,$420 per week - Starting From $420 per week,2,2,1,Apartment / Unit / Flat,0,420.0,"[-37.8132477, 145.116608]",118
4523,15969642,2601/826-834 whitehorse road,BOX HILL,VIC,3128,-37.8172531,145.116852,$900 pw,3,2,2,New Apartments / Off the Plan,0,900.0,"[-37.8172531, 145.116852]",118
4565,16051804,305/33 harrow street,BOX HILL,VIC,3128,-37.8214,145.125916,$510 p.w.,2,2,1,Apartment / Unit / Flat,0,510.0,"[-37.8214, 145.125916]",118
4549,15981149,5/11 brougham street,BOX HILL,VIC,3128,-37.8222656,145.1177,$340 per week,2,1,1,House,0,340.0,"[-37.8222656, 145.1177]",118
4607,16033087,4/27 barcelona street,BOX HILL,VIC,3128,-37.822628,145.13118,$410 p.w.,2,1,1,House,0,410.0,"[-37.822628, 145.13118]",118
4579,16070221,14/98-100 carrington road,BOX HILL,VIC,3128,-37.81962,145.1176,$495.00,2,2,1,Apartment / Unit / Flat,0,495.0,"[-37.81962, 145.1176]",118
4586,16067607,1/421 middleborough road,BOX HILL,VIC,3128,-37.81703,145.138931,$620 per week,3,2,2,Townhouse,0,620.0,"[-37.81703, 145.138931]",118
4599,16074780,204/2-4 kent road,BOX HILL,VIC,3128,-37.8243866,145.121857,$450,2,1,1,Apartment / Unit / Flat,0,450.0,"[-37.8243866, 145.121857]",118
4589,16067489,3/18 standard avenue,BOX HILL,VIC,3128,-37.82417,145.114761,$720.00,4,2,2,Townhouse,0,720.0,"[-37.82417, 145.114761]",118
4508,16051360,3/10 houston court,BOX HILL SOUTH,VIC,3128,-37.84421,145.130341,$520 Per week,3,2,0,Apartment / Unit / Flat,0,520.0,"[-37.84421, 145.130341]",118
4538,16027883,1/35 brougham street,BOX HILL,VIC,3128,-37.82203,145.11586,$400.00,2,1,2,Apartment / Unit / Flat,0,400.0,"[-37.82203, 145.11586]",118
4590,16067424,25/1072 whitehorse rd,BOX HILL,VIC,3128,-37.81927,145.130722,$350.00,2,1,0,Apartment / Unit / Flat,0,350.0,"[-37.81927, 145.130722]",118
4543,16016842,606/712 station street,BOX HILL,VIC,3128,-37.8169556,145.124451,$450 per week,2,1,1,Apartment / Unit / Flat,0,450.0,"[-37.8169556, 145.124451]",118
4597,16076538,22 piedmont street,BOX HILL SOUTH,VIC,3128,-37.8309441,145.115051,$380,2,1,2,House,0,380.0,"[-37.8309441, 145.115051]",118
4613,15303611,2/12 neville street,BOX HILL SOUTH,VIC,3128,-37.8411255,145.112122,"$675pw/$2,933pcm",3,2,2,Townhouse,0,675.0,"[-37.8411255, 145.112122]",118
4578,16070521,3/435 middleborough road,BOX HILL,VIC,3128,-37.8156357,145.1389,$490 per week,3,2,1,Apartment / Unit / Flat,0,490.0,"[-37.8156357, 145.1389]",118
4531,15012666,9/98 thames st,BOX HILL,VIC,3128,-37.81284,145.121567,$450,2,1,1,Apartment / Unit / Flat,0,450.0,"[-37.81284, 145.121567]",118
4536,8431392,14 spring street,BOX HILL,VIC,3128,-37.81545,145.118317,APPLY NOW - From $190 per week,1,1,10,Apartment / Unit / Flat,0,190.0,"[-37.81545, 145.118317]",118
4529,15821860,23 foch street,BOX HILL SOUTH,VIC,3128,-37.8366852,145.122955,$480,4,2,3,House,0,480.0,"[-37.8366852, 145.122955]",118
4503,16059984,1509/820 whitehorse road,BOX HILL,VIC,3128,-37.81738,145.116684,$430 per week,1,1,0,Apartment / Unit / Flat,0,430.0,"[-37.81738, 145.116684]",118
4511,16020466,15/5 hay street,BOX HILL SOUTH,VIC,3128,-37.83061,145.131287,$480 per week,3,2,1,Townhouse,0,480.0,"[-37.83061, 145.131287]",118
4576,16076029,6/10 howard street,BOX HILL,VIC,3128,-37.82255,145.12175,$300 weekly,2,1,1,Apartment / Unit / Flat,0,300.0,"[-37.82255, 145.12175]",118
4530,15356706,901/999 whitehorse rd,BOX HILL,VIC,3128,-37.817955,145.12558,$560/w Unfurnished,2,2,1,Apartment / Unit / Flat,0,560.0,"[-37.817955, 145.12558]",118
4557,16066592,117/1090 whitehorse road,BOX HILL,VIC,3128,-37.8194351,145.1322,$400 per week,2,2,2,Townhouse,0,400.0,"[-37.8194351, 145.1322]",118
4512,16018164,3 gibson street,BOX HILL SOUTH,VIC,3128,-37.82918,145.118683,$850 per week,4,3,2,House,0,850.0,"[-37.82918, 145.118683]",118
4539,16027543,36 foch street,BOX HILL SOUTH,VIC,3128,-37.8372269,145.124329,$600.00,3,1,1,House,0,600.0,"[-37.8372269, 145.124329]",118
4606,16044326,25/1072 whitehorse rd,BOX HILL,VIC,3128,-37.81927,145.130722,$350.00,2,1,0,Apartment / Unit / Flat,0,350.0,"[-37.81927, 145.130722]",118
4570,16042624,1/1-3 albion road,BOX HILL,VIC,3128,-37.82414,145.123367,$650,5,2,2,House,0,650.0,"[-37.82414, 145.123367]",118
4545,15999360,2501/828 whitehorse road,BOX HILL,VIC,3128,-37.8173447,145.117233,$900 per week,3,2,2,Apartment / Unit / Flat,0,900.0,"[-37.8173447, 145.117233]",118
4502,16061704,2201/850 whitehorse road,BOX HILL,VIC,3128,-37.8176,145.118668,$550,2,2,1,Apartment / Unit / Flat,0,550.0,"[-37.8176, 145.118668]",118
4612,15894552,19/5 hay street,BOX HILL SOUTH,VIC,3128,-37.83061,145.131287,$620,3,3,2,Townhouse,0,620.0,"[-37.83061, 145.131287]",118
4548,15981152,6/9-13 ashted road,BOX HILL,VIC,3128,-37.82297,145.12442,$435 per week,2,1,1,Apartment / Unit / Flat,0,435.0,"[-37.82297, 145.12442]",118
4574,9553347,450/484 elgar road,BOX HILL,VIC,3128,-37.8133774,145.116074,$195 per week - No Balcony,1,1,0,Apartment / Unit / Flat,0,195.0,"[-37.8133774, 145.116074]",118
4542,16022491,1/3-5 catherine street,BOX HILL,VIC,3128,-37.8250771,145.124069,$425 per week,3,1,1,Apartment / Unit / Flat,0,425.0,"[-37.8250771, 145.124069]",118
4614,11439410,408/2 elland avenue,BOX HILL,VIC,3128,-37.8166847,145.123489,$450,2,1,1,Apartment / Unit / Flat,0,450.0,"[-37.8166847, 145.123489]",118
4569,16044515,7 victoria street,BOX HILL,VIC,3128,-37.8242149,145.129776,$430.00,5,1,2,House,0,430.0,"[-37.8242149, 145.129776]",118
4572,15316927,1707/3 young street,BOX HILL,VIC,3128,-37.81748,145.116455,$525,2,2,1,Apartment / Unit / Flat,0,525.0,"[-37.81748, 145.116455]",118
4515,15965857,804/712 station street,BOX HILL,VIC,3128,-37.8169556,145.124451,$380 per week,1,1,1,Apartment / Unit / Flat,0,380.0,"[-37.8169556, 145.124451]",118
4605,16059601,19/16-18 poplar street,BOX HILL,VIC,3128,-37.8150864,145.116165,$230,1,1,0,Apartment / Unit / Flat,0,230.0,"[-37.8150864, 145.116165]",118
4571,16034946,137 middleborough road,BOX HILL SOUTH,VIC,3128,-37.8444252,145.133423,$400 per week,3,1,1,House,0,400.0,"[-37.8444252, 145.133423]",118
4525,15920309,29/910 canterbury road,BOX HILL SOUTH,VIC,3128,-37.82902,145.123169,$395,2,1,2,House,0,395.0,"[-37.82902, 145.123169]",118
4609,16029173,13/27 oxford street,BOX HILL,VIC,3128,-37.82194,145.119812,"$480pw/$2,086pcm",3,1,2,Townhouse,0,480.0,"[-37.82194, 145.119812]",118
4575,16078606,301/17-19 arnold street,BOX HILL,VIC,3128,-37.81431,145.11705,$450/w,2,1,1,Apartment / Unit / Flat,0,450.0,"[-37.81431, 145.11705]",118
4573,14354487,503/999 whitehorse road,BOX HILL,VIC,3128,-37.817955,145.12558,$750/w,3,2,1,Apartment / Unit / Flat,0,750.0,"[-37.817955, 145.12558]",118
4596,16076810,2/12 oxford street,BOX HILL,VIC,3128,-37.8215942,145.121353,$350 PER WEEK,1,1,1,Townhouse,0,350.0,"[-37.8215942, 145.121353]",118
4506,16052568,404/17 arnold st,BOX HILL,VIC,3128,-37.81431,145.11705,$400 weekly,1,1,1,Apartment / Unit / Flat,0,400.0,"[-37.81431, 145.11705]",118
4541,16022855,511/12 nelson road,BOX HILL,VIC,3128,-37.8162537,145.11972,$390.00 per week,1,1,1,Apartment / Unit / Flat,0,390.0,"[-37.8162537, 145.11972]",118
4519,16079688,2602/850 whitehorse road,BOX HILL,VIC,3128,-37.8176,145.118668,$550 per week,2,2,1,Apartment / Unit / Flat,0,550.0,"[-37.8176, 145.118668]",118
4504,16058925,1907/3 young street,BOX HILL,VIC,3128,-37.81748,145.116455,$450 Per Week,2,2,1,Apartment / Unit / Flat,0,450.0,"[-37.81748, 145.116455]",118
4567,16045918,4/75 tyne street,BOX HILL,VIC,3128,-37.8105545,145.122,$440 per week,3,1,1,House,0,440.0,"[-37.8105545, 145.122]",118
9682,16072464,15/114 shannon street,BOX HILL NORTH,VIC,3129,-37.8067055,145.117752,$470 per week,3,1,1,Apartment / Unit / Flat,0,470.0,"[-37.8067055, 145.117752]",41
9696,15227225,2/51 springfield road,BOX HILL NORTH,VIC,3129,-37.80864,145.138474,$750,4,2,2,Townhouse,0,750.0,"[-37.80864, 145.138474]",41
9695,15968608,495 middleborough road,BOX HILL NORTH,VIC,3129,-37.8110466,145.139969,$520.00,3,1,2,House,0,520.0,"[-37.8110466, 145.139969]",41
9668,16020174,61 mckean street,BOX HILL NORTH,VIC,3129,-37.8136826,145.1376,$440 per week,2,1,1,House,0,440.0,"[-37.8136826, 145.1376]",41
9690,16053428,3 eram road,BOX HILL NORTH,VIC,3129,-37.7995338,145.141327,$410 per week,3,2,2,House,0,410.0,"[-37.7995338, 145.141327]",41
9665,16028588,670 elgar road,BOX HILL NORTH,VIC,3129,-37.79831,145.118683,$350.00,3,1,1,House,0,350.0,"[-37.79831, 145.118683]",41
9680,16079176,75a watts street,BOX HILL NORTH,VIC,3129,-37.8113174,145.126328,$440 per week,2,1,1,Apartment / Unit / Flat,0,440.0,"[-37.8113174, 145.126328]",41
9677,14703849,3/35 medway street,BOX HILL NORTH,VIC,3129,-37.8120575,145.128326,$430 pw,2,1,1,Apartment / Unit / Flat,0,430.0,"[-37.8120575, 145.128326]",41
9679,16079182,3/47 packham street,BOX HILL NORTH,VIC,3129,-37.80781,145.134857,$450.00,2,1,2,Apartment / Unit / Flat,0,450.0,"[-37.80781, 145.134857]",41
9697,15008096,17a woodhouse grove,BOX HILL NORTH,VIC,3129,-37.80333,145.119843,$630 per week,3,2,2,Townhouse,0,630.0,"[-37.80333, 145.119843]",41
9681,16076030,9 braemar street,MONT ALBERT NORTH,VIC,3129,-37.8091164,145.109055,"$650pw/$2,824pcm",3,1,2,House,0,650.0,"[-37.8091164, 145.109055]",41
9698,14881002,70 melrose street,MONT ALBERT NORTH,VIC,3129,-37.81142,145.115463,"$680pw/$2,955pcm",3,2,2,House,0,680.0,"[-37.81142, 145.115463]",41
9667,16025436,1/12 fortune street,BOX HILL NORTH,VIC,3129,-37.81043,145.138519,$510 per week,3,2,2,Apartment / Unit / Flat,0,510.0,"[-37.81043, 145.138519]",41
9686,16062002,1/52 eram road,BOX HILL NORTH,VIC,3129,-37.7987,145.137054,$650.00,3,2,1,Apartment / Unit / Flat,0,650.0,"[-37.7987, 145.137054]",41
9662,16046501,63 strabane ave,MONT ALBERT NORTH,VIC,3129,-37.8074226,145.108337,$850 per week,4,2,2,House,0,850.0,"[-37.8074226, 145.108337]",41
9661,16064910,896 station street,BOX HILL NORTH,VIC,3129,-37.8052979,145.126389,$695,3,3,2,House,0,695.0,"[-37.8052979, 145.126389]",41
9688,16059310,104/771 station street,BOX HILL NORTH,VIC,3129,-37.8132248,145.12468,$380 Per Week,1,1,1,Apartment / Unit / Flat,0,380.0,"[-37.8132248, 145.12468]",41
9687,16059354,7 margaret street,BOX HILL NORTH,VIC,3129,-37.8145828,145.133331,$575,3,2,0,House,0,575.0,"[-37.8145828, 145.133331]",41
9660,16067570,1/16 sweetland road,BOX HILL NORTH,VIC,3129,-37.824543,145.134323,$820,4,3,3,Townhouse,0,820.0,"[-37.824543, 145.134323]",41
9663,16042977,29 lincoln avenue,MONT ALBERT NORTH,VIC,3129,-37.7965355,145.1103,$525,3,1,2,House,0,525.0,"[-37.7965355, 145.1103]",41
8909,16038309,5/50 springfield road,BLACKBURN NORTH,VIC,3130,-37.810154,145.147049,$500.00,3,2,2,House,0,500.0,"[-37.810154, 145.147049]",58
8887,15988166,1/460 middleborough road,BLACKBURN,VIC,3130,-37.813488,145.140091,$400,2,2,1,Apartment / Unit / Flat,0,400.0,"[-37.813488, 145.140091]",58
8926,16067059,208/20 queen street,BLACKBURN,VIC,3130,-37.8192863,145.150909,"$360pw/$1,564pcm",1,1,1,Apartment / Unit / Flat,0,360.0,"[-37.8192863, 145.150909]",58
8875,15866956,49 katrina street,BLACKBURN NORTH,VIC,3130,-37.8035469,145.146652,$450,3,1,2,House,0,450.0,"[-37.8035469, 145.146652]",58
8929,15993413,3/374 middleborough road,BLACKBURN,VIC,3130,-37.82182,145.1388,$355 per week,2,1,1,Apartment / Unit / Flat,0,355.0,"[-37.82182, 145.1388]",58
8876,16079599,2/9 ventura street,BLACKBURN NORTH,VIC,3130,-37.80266,145.15892,$450,3,1,1,Townhouse,0,450.0,"[-37.80266, 145.15892]",58
8932,15109806,8/13 john street,BLACKBURN,VIC,3130,-37.81416,145.1529,$380,2,1,1,Apartment / Unit / Flat,0,380.0,"[-37.81416, 145.1529]",58
8877,16071724,65 morrie crescent,BLACKBURN NORTH,VIC,3130,-37.80459,145.147049,$600 per week,3,1,1,House,0,600.0,"[-37.80459, 145.147049]",58
8886,15990849,2 shafer road,BLACKBURN NORTH,VIC,3130,-37.80708,145.1411,$420 pw,3,1,2,House,0,420.0,"[-37.80708, 145.1411]",58
8911,15392010,238 middleborough road,BLACKBURN SOUTH,VIC,3130,-37.8356476,145.135666,$450,3,1,1,House,0,450.0,"[-37.8356476, 145.135666]",58
8912,14051028,21 bermuda drive,BLACKBURN SOUTH,VIC,3130,-37.8448753,145.148727,$480 per week,3,1,1,House,0,480.0,"[-37.8448753, 145.148727]",58
8927,16055469,207/394-398 middleborough road,BLACKBURN,VIC,3130,-37.82036,145.13858,$350,1,1,1,Apartment / Unit / Flat,0,350.0,"[-37.82036, 145.13858]",58
8899,16062256,19 gerald street,BLACKBURN,VIC,3130,-37.82883,145.1673,$500,3,1,2,House,0,500.0,"[-37.82883, 145.1673]",58
8906,16052837,3/20 fulton road,BLACKBURN SOUTH,VIC,3130,-37.8421974,145.136627,$430 per week,2,1,3,Apartment / Unit / Flat,0,430.0,"[-37.8421974, 145.136627]",58
8919,16072022,3/53 laburnum street,BLACKBURN,VIC,3130,-37.82112,145.147018,$500 PW / $2173 PCM,2,1,2,Apartment / Unit / Flat,0,500.0,"[-37.82112, 145.147018]",58
8883,16008593,20 holland road,BLACKBURN SOUTH,VIC,3130,-37.8341637,145.151688,$600 per week,4,2,2,House,0,600.0,"[-37.8341637, 145.151688]",58
8885,16003859,2/76 surrey road,BLACKBURN,VIC,3130,-37.8060875,145.158188,$495 per week,3,2,2,House,0,495.0,"[-37.8060875, 145.158188]",58
8921,16071370,2/16 jenner street,BLACKBURN SOUTH,VIC,3130,-37.84396,145.1396,"$795pw/$3,454pcm",4,3,2,Townhouse,0,795.0,"[-37.84396, 145.1396]",58
8930,15977592,210 blackburn road,BLACKBURN SOUTH,VIC,3130,-37.84033,145.15506,"$595pw/$2,585pcm",4,3,1,House,0,595.0,"[-37.84033, 145.15506]",58
8924,16068104,3/89 surrey road,BLACKBURN NORTH,VIC,3130,-37.8079376,145.159088,"$405pw/$1,760pcm",2,1,1,Apartment / Unit / Flat,0,405.0,"[-37.8079376, 145.159088]",58
8896,16066555,96 shafer road,BLACKBURN NORTH,VIC,3130,-37.8064346,145.149368,$450.00,3,1,0,House,0,450.0,"[-37.8064346, 145.149368]",58
8902,16055661,201 whitehorse road,BLACKBURN,VIC,3130,-37.817646,145.159,$390.00,3,2,2,House,0,390.0,"[-37.817646, 145.159]",58
8878,16062158,204/18 queen street,BLACKBURN,VIC,3130,-37.81913,145.150925,$345.00,1,1,1,Apartment / Unit / Flat,0,345.0,"[-37.81913, 145.150925]",58
8881,16020444,8 mccracken avenue,BLACKBURN SOUTH,VIC,3130,-37.83673,145.148087,$530.00,4,1,2,House,0,530.0,"[-37.83673, 145.148087]",58
8917,16077396,3/3-5 wreford road,BLACKBURN SOUTH,VIC,3130,-37.8323669,145.145966,$385 per week,2,1,1,House,0,385.0,"[-37.8323669, 145.145966]",58
8894,16068036,15 bond avenue,BLACKBURN SOUTH,VIC,3130,-37.8411369,145.153336,$450 per week,3,1,2,House,0,450.0,"[-37.8411369, 145.153336]",58
8920,16071989,1/50 lawrence street,BLACKBURN SOUTH,VIC,3130,-37.83565,145.1479,$770 per week,4,3,1,House,0,770.0,"[-37.83565, 145.1479]",58
8884,16006093,1/91-93 surrey road,BLACKBURN NORTH,VIC,3130,-37.8082581,145.158554,$410 per week,3,1,1,Apartment / Unit / Flat,0,410.0,"[-37.8082581, 145.158554]",58
8904,16054328,201/4 station street,BLACKBURN,VIC,3130,-37.8194046,145.149658,$365 per week,1,1,1,Apartment / Unit / Flat,0,365.0,"[-37.8194046, 145.149658]",58
10793,16064170,4/32 mount pleasant road,NUNAWADING,VIC,3131,-37.8237762,145.17775,$410.00,3,2,1,Apartment / Unit / Flat,0,410.0,"[-37.8237762, 145.17775]",39
10767,16062118,2/18 burnt street,NUNAWADING,VIC,3131,-37.817337,145.171646,$485.00,3,1,2,Apartment / Unit / Flat,0,485.0,"[-37.817337, 145.171646]",39
10801,16045799,4/108 mount pleasant road,NUNAWADING,VIC,3131,-37.8305244,145.179321,$400 p.w.,2,1,1,Apartment / Unit / Flat,0,400.0,"[-37.8305244, 145.179321]",39
10802,16039274,10/5 nicoll street,NUNAWADING,VIC,3131,-37.8111839,145.167374,"$430pw/$1,868pcm",3,1,1,Apartment / Unit / Flat,0,430.0,"[-37.8111839, 145.167374]",39
10772,16044462,15/39-41 mount pleasant road,NUNAWADING,VIC,3131,-37.8243027,145.179611,$425 per week,2,1,1,House,0,425.0,"[-37.8243027, 145.179611]",39
10769,16049006,4 troy court,FOREST HILL,VIC,3131,-37.840168,145.164337,$480 pw,3,1,2,House,0,480.0,"[-37.840168, 145.164337]",39
10774,16040241,3/9 wood street,NUNAWADING,VIC,3131,-37.8215866,145.177643,$580 per week *Unfurnished*,3,2,2,House,0,580.0,"[-37.8215866, 145.177643]",39
10783,14880655,47 betula avenue,NUNAWADING,VIC,3131,-37.831543,145.185089,$410,3,1,1,House,0,410.0,"[-37.831543, 145.185089]",39
10784,14361954,2/31 mcculloch st,NUNAWADING,VIC,3131,-37.814743,145.180634,$580 per week,3,3,5,Apartment / Unit / Flat,0,580.0,"[-37.814743, 145.180634]",39
10792,16064634,108 mahoneys road,FOREST HILL,VIC,3131,-37.840744,145.16507,$520,3,1,1,House,0,520.0,"[-37.840744, 145.16507]",39
10797,16057662,16 mill avenue,FOREST HILL,VIC,3131,-37.83716,145.169449,$400,3,1,1,House,0,400.0,"[-37.83716, 145.169449]",39
10776,16023406,11 magnolia drive,FOREST HILL,VIC,3131,-37.84766,145.1662,$850.00,4,2,2,House,0,850.0,"[-37.84766, 145.1662]",39
10778,16002348,5 magnolia drive,FOREST HILL,VIC,3131,-37.8476563,145.165848,$800,4,2,2,House,0,800.0,"[-37.8476563, 145.165848]",39
10791,16067054,6 bogong court,FOREST HILL,VIC,3131,-37.8402939,145.167313,$430,3,1,1,House,0,430.0,"[-37.8402939, 145.167313]",39
10787,16078510,2/29 efron street,NUNAWADING,VIC,3131,-37.80918,145.180725,$280 per week,1,1,2,Apartment / Unit / Flat,0,280.0,"[-37.80918, 145.180725]",39
10798,16050936,5/5 luckie street,NUNAWADING,VIC,3131,-37.8156,145.175217,$370 per week,2,1,1,Apartment / Unit / Flat,0,370.0,"[-37.8156, 145.175217]",39
10789,16076333,3/3 heather grove,NUNAWADING,VIC,3131,-37.82501,145.175568,$530 weekly,3,2,2,Townhouse,0,530.0,"[-37.82501, 145.175568]",39
10771,16046373,5 ansett crescent,FOREST HILL,VIC,3131,-37.8498764,145.1673,$630 per week,4,2,4,House,0,630.0,"[-37.8498764, 145.1673]",39
10795,16063088,15/18 lernes street,FOREST HILL,VIC,3131,-37.8370857,145.180847,$350 per week,2,1,1,House,0,350.0,"[-37.8370857, 145.180847]",39
